titre,entreprise,ville,contrat,date,lien,source,date_expiration
Managing Director - Investment Advisory,Fed Africa,Dakar,,Il y a 26 jours,https://www.optioncarriere.sn/jobad/sna7bdecd46fcc4355940cf812b961d729,optioncarriere,
Data Operations Analyst,Odixcity Consulting,Sénégal,,Il y a 1 mois,https://www.optioncarriere.sn/jobad/sn0b3d49760ac2342f04c6feca61d2ceae,optioncarriere,
"Officer, Livelihoods & Resilience",IFRC,Dakar,,Il y a 12 jours,https://www.optioncarriere.sn/jobad/sn83b7f3037eed35b1db99b98d12d08e99,optioncarriere,
Regional Business Development Director - West and Central Africa,Plan International,Dakar,,Il y a 12 jours,https://www.optioncarriere.sn/jobad/sn624ff91ac69a9fbd50d331df6193dded,optioncarriere,
Security Engineer Annotator,Odixcity Consulting,Sénégal,,Il y a 1 mois,https://www.optioncarriere.sn/jobad/sne62918c2d160e6deb1a7d545e1e6c744,optioncarriere,
Web data analyst annotator,Odixcity Consulting,Sénégal,,Il y a 1 mois,https://www.optioncarriere.sn/jobad/snc741fdd4bb0812023b22f100e62bcc3e,optioncarriere,
Data Set Curator,Odixcity Consulting,Sénégal,,Il y a 1 mois,https://www.optioncarriere.sn/jobad/snd8b09b90526c61bfb917f024c0576c12,optioncarriere,
Quality Assurance Analyst,Odixcity Consulting,Sénégal,,Il y a 1 mois,https://www.optioncarriere.sn/jobad/sn46b75b7de7b94411f6cd3e9f8bbb6dc2,optioncarriere,
Video Content Reviewer,Odixcity Consulting,Sénégal,,Il y a 1 mois,https://www.optioncarriere.sn/jobad/snf0a386d7e9e72308df102aaaf94e8c8e,optioncarriere,
Web content analyst annotator,Odixcity Consulting,Sénégal,,Il y a 1 mois,https://www.optioncarriere.sn/jobad/sn8cf83fc9a5fd43f8f86db8d8ba5a6d7a,optioncarriere,
"Regional Associate, Malaria Commodity Access - West Central Africa",Clinton Health Access Initiative,Dakar,,Il y a 1 mois,https://www.optioncarriere.sn/jobad/sn6ae752e6a70d85c4babd900d04dd7be6,optioncarriere,
Full stack Engineer Annotator,Odixcity Consulting,Sénégal,,Il y a 1 mois,https://www.optioncarriere.sn/jobad/sncc85fc78e57f9e1ed2f8beaef5d487c5,optioncarriere,
Devops Engineer Annotator,Odixcity Consulting,Sénégal,,Il y a 1 mois,https://www.optioncarriere.sn/jobad/snf66c9e49b936f3892e2f42263895641e,optioncarriere,
Backend Engineer Annotator,Odixcity Consulting,Sénégal,,Il y a 1 mois,https://www.optioncarriere.sn/jobad/snc8b70d0f0872f84286b959c2dfa61aad,optioncarriere,
Software Engineer Annotator,Odixcity Consulting,Sénégal,,Il y a 1 mois,https://www.optioncarriere.sn/jobad/sn0b6d71b564758819aa750fc55c084502,optioncarriere,
Human Resources Manager,Vivo Energy,Dakar,,Il y a 2 mois,https://www.optioncarriere.sn/jobad/snc612063b2b251752afb89f2e57f69ca5,optioncarriere,
Regional Coordinator,Jhpiego,Kaolack,,Il y a 2 mois,https://www.optioncarriere.sn/jobad/sn29176bc4f0e8f49fcfbc7a434da0303a,optioncarriere,
Economic Specialist,Ambassade des Etats Unies au Senegal,Dakar,,Il y a 14 jours,https://www.optioncarriere.sn/jobad/sn56dff330b0c0ffe3ccf212a7c059427b,optioncarriere,
Managing Director – Investment Advisory,Fed Africa,Dakar,,Il y a 14 jours,https://www.optioncarriere.sn/jobad/sn03f347346ec6fa01437cf5c6e5aaab90,optioncarriere,
Regional Industry Manager,World Bank,Dakar,,Il y a 14 jours,https://www.optioncarriere.sn/jobad/sn940af2f5400c29198ddba2ef7ae20325,optioncarriere,
Public Engagement Assistant,Ambassade des Etats Unies au Senegal,Dakar,,Il y a 14 jours,https://www.optioncarriere.sn/jobad/sn9186452e17fa95f8003cec9623c46463,optioncarriere,
Program Officer,Jhpiego,Dakar,,Il y a 2 mois,https://www.optioncarriere.sn/jobad/sn24eaa4af1b3c114f1fa0d9ed71670b58,optioncarriere,
"Chief of Party, USDA McGovern-Dole",World Vision International,Sénégal,,Il y a 1 mois,https://www.optioncarriere.sn/jobad/sn420c1208d1358e746e16be05a90e3a05,optioncarriere,
IT Infrastructure Manager,Odixcity Consulting,Sénégal,,Il y a 2 mois,https://www.optioncarriere.sn/jobad/sn30d21104e4183045f087280782214fb8,optioncarriere,
Azure Architect,Odixcity Consulting,Sénégal,,Il y a 2 mois,https://www.optioncarriere.sn/jobad/sn44985a4fbeb09a1d4bfef83ffddab63c,optioncarriere,
UI/UX Designer,Odixcity Consulting,Sénégal,,Il y a 2 mois,https://www.optioncarriere.sn/jobad/snfc4580c1dee61135ef7bee12d768494a,optioncarriere,
Communications Intern,UniversalGiving,Sénégal,,Il y a 2 mois,https://www.optioncarriere.sn/jobad/sn759d142cef523de2f6dbfd659cc1660f,optioncarriere,
Sustainable Agriculture Agent,Peace Corps,Sénégal,,Il y a 2 mois,https://www.optioncarriere.sn/jobad/sn913f30ea82f6d5a9d6630c2e56fbc849,optioncarriere,
Environmental Change Agent,Peace Corps,Sénégal,,Il y a 2 mois,https://www.optioncarriere.sn/jobad/sn4e17c126d4668087a8edd8e26546f915,optioncarriere,
Community Health Extension Agent,Peace Corps,Sénégal,,Il y a 2 mois,https://www.optioncarriere.sn/jobad/sn97d48e4ce54dbdc44cb34d37764d7df1,optioncarriere,
Identity Access Management - System Administrator,Spotter AI,Sénégal,,Il y a 2 mois,https://www.optioncarriere.sn/jobad/snc2d3bbd843cff2b237c797e1f3cfe884,optioncarriere,
Regional Liaison (02) - Fatick (1)- Kaffrine,Jhpiego,Fatick,,Il y a 2 mois,https://www.optioncarriere.sn/jobad/sn38ea04712a2e2344684807f8750e0fc7,optioncarriere,
Procurement Officer,Jhpiego,Sénégal,,Il y a 2 mois,https://www.optioncarriere.sn/jobad/snc7f2864e7cbc74b42945a4e724f46a98,optioncarriere,
Admin Officer,Jhpiego,Sénégal,,Il y a 2 mois,https://www.optioncarriere.sn/jobad/sn4ed4e9aa74ce6fca0a1a3e530ceb488c,optioncarriere,
Sales Development Specialist (German Speaking),TalentWorldGroup,Sénégal,,Il y a 2 mois,https://www.optioncarriere.sn/jobad/sn3e96abf6dadb1bf3e96fbf8562671302,optioncarriere,
Full Stack Software Engineer,Chapter One,Sénégal,,Il y a 2 mois,https://www.optioncarriere.sn/jobad/snee45eb3cfa7c8d5ea2a4e1ea4cc87781,optioncarriere,
Sales Manager (Crypto/Fintech/Payments),Black Pen Recruitment,Dakar,,Il y a 2 mois,https://www.optioncarriere.sn/jobad/sn10bc8f6f86e9817a972e471a6240219d,optioncarriere,
Senior Director of Sales - Global MTO & PSP Markets (Crypto/Fintech/Payments),Black Pen Recruitment,Dakar,,Il y a 2 mois,https://www.optioncarriere.sn/jobad/sn0f0c6e341b16f7ec574dfd68ea691173,optioncarriere,
Investigation Officer,DEXINTEC,Dakar,,Il y a 26 jours,https://www.optioncarriere.sn/jobad/snf0900325cc7c16dbb6a9b3df46e90531,optioncarriere,
Resources Acquisition & Management Director,World Vision International,Dakar,,Il y a 27 jours,https://www.optioncarriere.sn/jobad/sn8c0111ed96fedb81c49af384ea4bb7aa,optioncarriere,
Télévendeurs – AnyVan Sénégal,AnyVan,Sénégal,,Il y a 28 jours,https://www.optioncarriere.sn/jobad/snb476d7a3457bfff0de00dfb80247a5eb,optioncarriere,
Assistant RH,,Dakar,Emplois,9 avr. 2026 à 0h00,https://annonces.senego.com/assistant-rh/380,senego,
Country Growth Operations Lead,,Dakar,Emplois,9 avr. 2026 à 0h00,https://annonces.senego.com/country-growth-operations-lead/377,senego,
Responsable National Multimédia et Contenus Numériques,,Dakar,Emplois,9 avr. 2026 à 0h00,https://annonces.senego.com/responsable-national-multimedia-et-contenus-numeriques/374,senego,
Vidéaste,,Dakar,Emplois,9 avr. 2026 à 0h00,https://annonces.senego.com/videaste/371,senego,
Superviseur des cultures et des contrats d’achat (H/F),,Dakar,Emplois,9 avr. 2026 à 0h00,https://annonces.senego.com/superviseur-des-cultures-et-des-contrats-dachat-h-f/384,senego,
Commercial terrain,,Dakar,Emplois,9 avr. 2026 à 0h00,https://annonces.senego.com/commercial-terrain/368,senego,
Stage En ligne sur la fonction Évaluation,,Dakar,Emplois,9 avr. 2026 à 0h00,https://annonces.senego.com/stage-en-ligne-sur-la-fonction-evaluation/381,senego,
Ingénieur Traitement de l’Eau – Optimisation Énergétique,,Dakar,Emplois,9 avr. 2026 à 0h00,https://annonces.senego.com/ingenieur-traitement-de-leau-optimisation-energetique/378,senego,
Stagiaire Archiviste Financier,,Dakar,Emplois,9 avr. 2026 à 0h00,https://annonces.senego.com/stagiaire-archiviste-financier/375,senego,
Créateur de contenu / Vlog / Journalisme,,Dakar,Emplois,9 avr. 2026 à 0h00,https://annonces.senego.com/createur-de-contenu-vlog-journalisme/372,senego,
Closer / Setter (Commercial sur les Réseaux Sociaux),,Dakar,Emplois,9 avr. 2026 à 0h00,https://annonces.senego.com/closer-setter-commercial-sur-les-reseaux-sociaux/369,senego,
Assistant(e) Administratif(ve) et Comptable Bilingue,,Dakar,Emplois,9 avr. 2026 à 0h00,https://annonces.senego.com/assistant-e-administratif-ve-et-comptable-bilingue/382,senego,
Responsable de Compétences (RC),,Dakar,Emplois,8 avr. 2026 à 18h00,https://annonces.senego.com/responsable-de-competences-rc/366,senego,
ALIMA RECRUTE SES FUTUR·E·S COORDINATEUR.RICES DE PROJET – H/FCDI,,Dakar,Emplois,8 avr. 2026 à 18h00,https://annonces.senego.com/alima-recrute-ses-futur·e·s-coordinateur.rices-de-projet-h-fcdi/367,senego,
Comptable confirmé,,Dakar,Emplois,8 avr. 2026 à 18h00,https://annonces.senego.com/comptable-confirme/364,senego,
CHEF DE SECTEUR JUNIOR,,Dakar,Emplois,8 avr. 2026 à 18h00,https://annonces.senego.com/chef-de-secteur-junior/365,senego,
Responsable des Operations,,Dakar,Emplois,8 avr. 2026 à 0h00,https://annonces.senego.com/responsable-des-operations/359,senego,
Business Developer – Merchant Payments,,Dakar,Emplois,8 avr. 2026 à 0h00,https://annonces.senego.com/business-developer-merchant-payments/356,senego,
Enquêteurs,,Dakar,Emplois,8 avr. 2026 à 0h00,https://annonces.senego.com/enqueteurs/353,senego,
Graphique Designer Senior,,Dakar,Emplois,8 avr. 2026 à 0h00,https://annonces.senego.com/graphique-designer-senior/358,senego,
Chauffeur Bilingue,,Dakar,Emplois,8 avr. 2026 à 0h00,https://annonces.senego.com/chauffeur-bilingue/355,senego,
Consultant·e pour la conception du Tostan Junior Program,,Dakar,Emplois,8 avr. 2026 à 0h00,https://annonces.senego.com/consultant·e-pour-la-conception-du-tostan-junior-program/352,senego,
Stagiaire Déclarant en Douane,,Dakar,Emplois,8 avr. 2026 à 0h00,https://annonces.senego.com/stagiaire-declarant-en-douane/349,senego,
Traducteurs professionnels,,Dakar,Emplois,8 avr. 2026 à 0h00,https://annonces.senego.com/traducteurs-professionnels/362,senego,
Auditeur Confirmé,,Dakar,Emplois,8 avr. 2026 à 0h00,https://annonces.senego.com/auditeur-confirme/350,senego,
Responsable Commercial.e & Partenariats (Part-time) – UBB,,Dakar,Emplois,8 avr. 2026 à 0h00,https://annonces.senego.com/responsable-commercial.e-partenariats-part-time-ubb/363,senego,
Stage en comptabilité,,Dakar,Emplois,8 avr. 2026 à 0h00,https://annonces.senego.com/stage-en-comptabilite/347,senego,
Spécialiste en Communication,,Dakar,Emplois,8 avr. 2026 à 0h00,https://annonces.senego.com/specialiste-en-communication/360,senego,
Manager Ressources Humaines – SAO (H/F)CDI,,Dakar,Emplois,7 avr. 2026 à 18h01,https://annonces.senego.com/manager-ressources-humaines-sao-h-f-cdi/345,senego,
Regional Program ManagerCDI,,Dakar,Emplois,7 avr. 2026 à 18h01,https://annonces.senego.com/regional-program-managercdi/346,senego,
Chargé d’études en organisation,,Dakar,Emplois,7 avr. 2026 à 0h00,https://annonces.senego.com/charge-detudes-en-organisation/343,senego,
Chargé de la réglementation des systèmes et moyens de paiement,,Dakar,Emplois,7 avr. 2026 à 0h00,https://annonces.senego.com/charge-de-la-reglementation-des-systemes-et-moyens-de-paiement/340,senego,
Conseillers Commerciaux (Free Télécom),,Dakar,Emplois,7 avr. 2026 à 0h00,https://annonces.senego.com/conseillers-commerciaux-free-telecom/337,senego,
Business Developer freelance — Apporteur d’affaires,,Dakar,Emplois,7 avr. 2026 à 0h00,https://annonces.senego.com/business-developer-freelance-apporteur-daffaires/334,senego,
Gérante Cuisinière,,Dakar,Emplois,7 avr. 2026 à 0h00,https://annonces.senego.com/gerante-cuisiniere/331,senego,
Chargé des projets de communication,,Dakar,Emplois,7 avr. 2026 à 0h00,https://annonces.senego.com/charge-des-projets-de-communication/344,senego,
Gestionnaire des incidents et des demandes d’assistance,,Dakar,Emplois,7 avr. 2026 à 0h00,https://annonces.senego.com/gestionnaire-des-incidents-et-des-demandes-dassistance/341,senego,
Chargé de domaine de formation « Secteurs bancaire et financier »,,Dakar,Emplois,7 avr. 2026 à 0h00,https://annonces.senego.com/charge-de-domaine-de-formation-«-secteurs-bancaire-et-financier-»/338,senego,
Directeur Clinique,,Dakar,Emplois,6 avr. 2026 à 18h01,https://annonces.senego.com/directeur-clinique/322,senego,
Stage subventionné pour jeunes diplômés au sein de la Délégation de l’...,,Dakar,Emplois,6 avr. 2026 à 18h01,https://annonces.senego.com/stage-subventionne-pour-jeunes-diplomes-au-sein-de-la-delegation-de-lue-au-senegal/329,senego,
Professeur du Second Degré – Arts Plastiques-Français,,Dakar,Emplois,6 avr. 2026 à 18h01,https://annonces.senego.com/professeur-du-second-degre-arts-plastiques-francais/326,senego,
Responsable Spa,,Dakar,Emplois,6 avr. 2026 à 18h01,https://annonces.senego.com/responsable-spa/323,senego,
"Senior Malaria Advisor, DOS LEAP Global – Senegal",,Dakar,Emplois,6 avr. 2026 à 18h01,https://annonces.senego.com/senior-malaria-advisor-dos-leap-global-senegal/320,senego,
Coordinateur Pédagogique,,Dakar,Emplois,6 avr. 2026 à 18h01,https://annonces.senego.com/coordinateur-pedagogique/327,senego,
GEF Projects Sub-Regional Coordinator,,Dakar,Emplois,6 avr. 2026 à 18h01,https://annonces.senego.com/gef-projects-sub-regional-coordinator/324,senego,
Business Development Director – Senegal,,Dakar,Emplois,6 avr. 2026 à 18h01,https://annonces.senego.com/business-development-director-senegal/321,senego,
Téléconseiller en prise de RDV B2B,,Dakar,Emplois,4 avr. 2026 à 0h00,https://annonces.senego.com/teleconseiller-en-prise-de-rdv-b2b/318,senego,
Restaurant Manager,,Dakar,Emplois,4 avr. 2026 à 0h00,https://annonces.senego.com/restaurant-manager/315,senego,
Responsable des Finances et de l’Administration,,Dakar,Emplois,4 avr. 2026 à 0h00,https://annonces.senego.com/responsable-des-finances-et-de-ladministration/312,senego,
Pricing and Quoting Intern Apprentice West Africa,,Dakar,Emplois,4 avr. 2026 à 0h00,https://annonces.senego.com/~pricing-and-quoting-intern-apprentice-west-africa/309,senego,
Ingénieur Bâtiment,,Dakar,Emplois,4 avr. 2026 à 0h00,https://annonces.senego.com/ingenieur-batiment/306,senego,
Chargé(e) de la Relation Client,,Dakar,Emplois,4 avr. 2026 à 0h00,https://annonces.senego.com/charge-e-de-la-relation-client/303,senego,
Techniciennes de Surface,,Dakar,Emplois,4 avr. 2026 à 0h00,https://annonces.senego.com/techniciennes-de-surface/319,senego,
"Stagiaire Suivi, Évaluation et Apprentissage",,Dakar,Emplois,4 avr. 2026 à 0h00,https://annonces.senego.com/stagiaire-suivi-evaluation-et-apprentissage/311,senego,
Adjoint/ Adjointe à la sécurité,,Dakar,Emplois,4 avr. 2026 à 0h00,https://annonces.senego.com/adjoint-adjointe-a-la-securite/308,senego,
Technicien Bâtiment H/F,,Dakar,Emplois,4 avr. 2026 à 0h00,https://annonces.senego.com/technicien-batiment-h-f/305,senego,
Télétravail - placement auprès d'entreprises internationales,,Dakar,Emplois,3 avr. 2026 à 12h00,https://annonces.senego.com/teletravail-placement-aupres-dentreprises-internationales/302,senego,
Gérant de boutique,,Dakar,Emplois,3 avr. 2026 à 0h00,https://annonces.senego.com/gerant-de-boutique/300,senego,
Responsable de Zone,,Dakar,Emplois,3 avr. 2026 à 0h00,https://annonces.senego.com/responsable-de-zone/290,senego,
Agent de Sécurité,,Dakar,Emplois,3 avr. 2026 à 0h00,https://annonces.senego.com/agent-de-securite/287,senego,
Rayonniste,,Dakar,Emplois,3 avr. 2026 à 0h00,https://annonces.senego.com/rayonniste/297,senego,
Content Manager,,Dakar,Emplois,3 avr. 2026 à 0h00,https://annonces.senego.com/content-manager/294,senego,
Développeur Fullstack Java/Vue js,,Dakar,Emplois,3 avr. 2026 à 0h00,https://annonces.senego.com/developpeur-fullstack-java-vue-js/291,senego,
Acheteur,,Dakar,Emplois,3 avr. 2026 à 0h00,https://annonces.senego.com/acheteur/288,senego,
Economic Specialist,,Dakar,Emplois,3 avr. 2026 à 0h00,https://annonces.senego.com/economic-specialist/285,senego,
Gérant de station,,Dakar,Emplois,3 avr. 2026 à 0h00,https://annonces.senego.com/gerant-de-station/301,senego,
Caissier,,Dakar,Emplois,3 avr. 2026 à 0h00,https://annonces.senego.com/caissier/298,senego,
Pompiste,,Dakar,Emplois,3 avr. 2026 à 0h00,https://annonces.senego.com/pompiste/295,senego,
Directeur (trice) artistique,,Dakar,Emplois,3 avr. 2026 à 0h00,https://annonces.senego.com/directeur-trice-artistique/292,senego,
Business Analyst,,Dakar,Emplois,2 avr. 2026 à 0h00,https://annonces.senego.com/business-analyst/279,senego,
Assistant.e au primaire bilingue,,Dakar,Emplois,2 avr. 2026 à 0h00,https://annonces.senego.com/assistant.e-au-primaire-bilingue/276,senego,
Chauffeur,,Dakar,Emplois,2 avr. 2026 à 0h00,https://annonces.senego.com/chauffeur/273,senego,
Télévendeurs en conquête mobile/marché français,,Dakar,Emplois,2 avr. 2026 à 0h00,https://annonces.senego.com/televendeurs-en-conquete-mobile-marche-francais/270,senego,
Chef de la sécurité,,Dakar,Emplois,2 avr. 2026 à 0h00,https://annonces.senego.com/chef-de-la-securite/283,senego,
Enseignant Bilingue,,Dakar,Emplois,2 avr. 2026 à 0h00,https://annonces.senego.com/enseignant-bilingue/280,senego,
Agent Enquêteur,,Dakar,Emplois,2 avr. 2026 à 0h00,https://annonces.senego.com/agent-enqueteur/277,senego,
Commercial B2B,,Dakar,Emplois,2 avr. 2026 à 0h00,https://annonces.senego.com/commercial-b2b/274,senego,
Commerciaux,,Dakar,Emplois,2 avr. 2026 à 0h00,https://annonces.senego.com/commerciaux/278,senego,
Cuisinière professionnelle,,Dakar,Emplois,2 avr. 2026 à 0h00,https://annonces.senego.com/cuisiniere-professionnelle/275,senego,
Technicien Electromécanicien,,Dakar,Emplois,2 avr. 2026 à 0h00,https://annonces.senego.com/technicien-electromecanicien/272,senego,
Public Engagement Assistant,,Dakar,Emplois,2 avr. 2026 à 0h00,https://annonces.senego.com/public-engagement-assistant/269,senego,
Contrôleur de Gestion,,Dakar,Emplois,2 avr. 2026 à 0h00,https://annonces.senego.com/controleur-de-gestion/282,senego,
Senior Specialist – WISH 2 Clinical SupportCDI,,Dakar,Emplois,1er avr. 2026 à 12h00,https://annonces.senego.com/senior-specialist-wish-2-clinical-supportcdi/267,senego,
Coordinateur.rice régional.e pédagogique Afrique,,Dakar,Emplois,1er avr. 2026 à 6h01,https://annonces.senego.com/coordinateur.rice-regional.e-pedagogique-afrique/251,senego,
Consultant Expert Socio ou Agroéconomiste,,Dakar,Emplois,1er avr. 2026 à 6h01,https://annonces.senego.com/consultant-expert-socio-ou-agroeconomiste/255,senego,
Responsable Fiscalité et Conformité,,Dakar,Emplois,1er avr. 2026 à 6h01,https://annonces.senego.com/responsable-fiscalite-et-conformite/252,senego,
Assistante Commerciale résidante à Tambacounda,,Dakar,Emplois,1er avr. 2026 à 6h01,https://annonces.senego.com/assistante-commerciale-residante-a-tambacounda/265,senego,
Maitre d’Hotel,,Dakar,Emplois,1er avr. 2026 à 6h01,https://annonces.senego.com/maitre-dhotel/262,senego,
Project Manager,,Dakar,Emplois,1er avr. 2026 à 6h01,https://annonces.senego.com/project-manager/259,senego,
Responsable Atelier Mécanique et Coordination,,Dakar,Emplois,1er avr. 2026 à 6h01,https://annonces.senego.com/responsable-atelier-mecanique-et-coordination/256,senego,
Chauffeur Paferceau/O Wood,,Dakar,Emplois,1er avr. 2026 à 6h01,https://annonces.senego.com/chauffeur-paferceau-o-wood/253,senego,
Stagiaire en Droit,,Dakar,Emplois,1er avr. 2026 à 6h01,https://annonces.senego.com/stagiaire-en-droit/250,senego,
Agents de nettoyage,,Dakar,Emplois,1er avr. 2026 à 6h01,https://annonces.senego.com/agents-de-nettoyage/263,senego,
Chargé.e de Gestion Administrative et Financière,,Dakar,Emplois,1er avr. 2026 à 6h01,https://annonces.senego.com/charge.e-de-gestion-administrative-et-financiere/260,senego,
Commercial Sédentaire / Téléprospecteur (H/F),,Dakar,Emplois,1er avr. 2026 à 6h01,https://annonces.senego.com/commercial-sedentaire-teleprospecteur-h-f/257,senego,
Agent de Support Client H/F,,Dakar,Emplois,1er avr. 2026 à 6h01,https://annonces.senego.com/agent-de-support-client-h-f/254,senego,
